SalaryUSD|Country|PrimaryDatabase|YearsWithThisDatabase|EmploymentStatus|JobTitle|ManageStaff|YearsWithThisTypeOfJob|HowManyCompanies|OtherPeopleOnYourTeam|PopulationOfLargestCityWithin20Miles|EmploymentSector|CareerPlansThisYear|Gender|DatabaseServers|Education|EducationIsComputerRelated|Certifications|HoursWorkedPerWeek|TelecommuteDaysPerWeek
130000|USA|M|19|E|DT|N|15||6||PB|||6|Bachelors (4 years)|No|N|40|one
92000|USA|M|10|E|DT|Y|10||1||PB|||10|Associates (2 years)|Yes|N|40|zero
120000|USA|M|11|E|DBA|Y|6||5||PB|||120|Bachelors (4 years)|Yes|YesExpired|50|zero
112000|USA|M|18|E|D|Y|5||0||PB|||25|Bachelors (4 years)|No|N|40|zero
36400|UK|M|3|E|D|N|1||1||PB|||3|Bachelors (4 years)|Yes|N|37|zero
110073|Australia|M|23|E|M|Y|10||0||PB|||6|Bachelors (4 years)||YesValid|45|zero
116000|USA|M|16|E|DBA|N|16||0||PB|||10|Bachelors (4 years)|No|N|50|one
103250|USA|M|13|E|DT|N|8||0||PB|||6|Associates (2 years)|Yes|YesExpired|40|zero
65000|USA|M|6|E|DT|N|5||0||PB|||40|Bachelors (4 years)|Yes|YesValid|50|five
60438|Canada|M|10|E|M|Y|4||0||PB|||3|Associates (2 years)|Yes|YesValid|55|three
106000|USA|M|5|E|DBA|N|5||1||PB|||27|Bachelors (4 years)|Yes|YesExpired|38|one
130000|USA|M|12|E|DBA|N|7||0||PB|||1500|Bachelors (4 years)|No|N|40|five
110000|USA|M|10|E|DT|Y|1||1||PB|||8|Bachelors (4 years)|Yes|YesExpired|60|zero
145000|USA|M|15|E|D|N|4||1||PB|||3|Masters|Yes|YesValid|40|three
67000|Canada|M|8|EC|DBA|N|9||0||PB|||200|Bachelors (4 years)||N|35|zero
93125|UK|M|14|E|DBA|N|1||2||PB|||50|None (no degree completed)||YesExpired|35|zero
125000|USA|O|19|E|DBA|N|19||0||PB|||25|Bachelors (4 years)|Yes|YesValid|40|one
27000|Mexico|M|13|E|DBA|N|2||0||PB|||60|Bachelors (4 years)|Yes|YesValid|48|zero
70000|Austria|M|6|E|D|N|4||0||PB|||12|Masters|No|N|50|zero
55000|UK|M|6|E|DA|N|3||2||PB|||7|Bachelors (4 years)|Yes|YesValid|38|zero
156000|USA|M|18|E|E|N|16||1||PB|||65|Masters|Yes|YesExpired|40|five
93000|USA|M|7|E|DBA|Y|3||3||PB|||100|Masters|Yes|YesValid|45|zero
158000|New-Zealand|M|19|I|DBA|N|9||0||PB|||40|Bachelors (4 years)|Yes|YesExpired|35|one
90000|USA|M|5|E|DBA|N|5||2||LG|||500|Masters|No|N|50|zero
75000|USA|M|10|E|DBA|Y|10||2||PB|||50|Associates (2 years)|No|YesExpired|55|zero
108500|USA|M|18|E|DBA|N|3||0||PB|||25|Masters|Yes|YesExpired|45|one
84000|USA|M|5|E|DBA|N|1||0||PB|||60|Associates (2 years)|Yes|N|40|five
100000|USA|M|6|E|DBA|N|1||0||PB|||5|Bachelors (4 years)|Yes|YesValid|40|zero
151000|USA|M|16|E|DBA|N|33||1||PB|||120|Bachelors (4 years)|Yes|YesExpired|55|two
83000|USA|M|10|E|DBA|N|20||6||PB|||500|Bachelors (4 years)|Yes|YesExpired|44|five
72000|USA|M|13|E|DBA|N|13||0||S|||5|Bachelors (4 years)|No|N|40|five
85000|USA|M|11|E|E|N|4||2||PB|||25|Associates (2 years)|Yes|YesValid|50|one
110000|USA|M|6|E|DBA|Y|1||0||PB|||8|None (no degree completed)||YesExpired|45|zero
17500|Poland|M|2|E|E|N|2||0||PB|||20|Masters|No|YesValid|40|one
26300|Mexico|A|3|EC|DT|N|1||4||PB|||3|Bachelors (4 years)|Yes|N|35|one
125000|USA|M|20|E|DBA|N|20||5||PB|||200|Associates (2 years)|Yes|N|45|five
110000|USA|M|11|E|DBA|N|4||4||PB|||348|Bachelors (4 years)|Yes|N|45|one
85000|USA|M|20|E|DBA|Y|17||1||PB|||27|Bachelors (4 years)|No|YesExpired|50|zero
142000|USA|M|20|EC|DT|Y|2||5||PB|||50|Bachelors (4 years)|Yes|YesExpired|45|zero
100000|Australia|M|15|E|DBA|N|10||0||PB|||10|Bachelors (4 years)|Yes|N|40|zero
80000|USA|M|8|E|DBA|N|1||3||PB|||30|Bachelors (4 years)|Yes|N|35|one
73724|New-Zealand|M|12|E|DBA|N|2||4||PB|||200|None (no degree completed)||YesValid|40|zero
60000|USA|M|7|E|DT|N|10||1||PB|||5|None (no degree completed)||N|47|zero
115000|USA|M|13|E|DT|N|11||2||PB|||100|Bachelors (4 years)|No|N|40|five
88000|USA|M|12|E|DBA|N|12||0||PB|||257|Associates (2 years)|Yes|YesExpired|50|two
103000|USA|M|20|E|DBA|N|10||5||PB|||165|Masters|No|N|55|five
75000|Finland|M|6|E|A|N|6||0||PB|||100|Masters|Yes|YesValid|40|one
66000|USA|M|6|E|DBA|N|6||0||SG|||8|Bachelors (4 years)|No|N|40|zero
68255|UK|M|10|E|DBA|Y|6||2||PB|||10|Bachelors (4 years)|Yes|N|50|one
123000|USA|M|17|E|DBA|Y|15||0||PB|||7|Masters|Yes|YesValid|45|zero
105000|USA|M|15|EC|DBA|Y|2||0||FG|||90|Masters|No|YesValid|40|zero
112000|USA|M|18|E|DBA|N|12||0||PB|||130|Bachelors (4 years)|No|YesExpired|40|one
103000|USA|M|18|E|DBA|N|10||0||PB|||98|Associates (2 years)|No|N|45|five
115000|USA|M|10|E|DBA|N|1||0||PB|||3|Masters|No|YesExpired|40|five
85000|USA|M|10|E|DA|N|10||0||PB|||100|Masters|No|N|50|five
105000|USA|M|15|EC|D|Y|1||3||PB|||100|Bachelors (4 years)|No|N|50|five
74000|Canada|M|15|E|DT|Y|2||0||PB|||6|Doctorate/PhD|No|N|50|one
48000|Poland|M|6|E|DBA|N|6||4||PB|||200|Bachelors (4 years)|Yes|YesValid|40|zero
103000|USA|M|7|E|D|N|14||2||PB|||20|Bachelors (4 years)|No|N|40|one
175000|USA|M|17|E|M|Y|3||0||PB|||7|Masters|Yes|YesValid|60|five
71000|Uganda|M|4|E|AN|N|4||0||LG|||87|Bachelors (4 years)|No|YesValid|45|zero
75000|Australia|M|18|E|DBA|Y|8||5||SG|||100|Bachelors (4 years)|Yes|N|40|zero
85661|New-Zealand|M|16|E|DBA|N|1||0||PB|||20|None (no degree completed)||YesExpired|50|zero
120000|USA|M|26|E|DBA|N|19||0||PB|||7|Bachelors (4 years)|No|YesExpired|40|zero
88000|Australia|M|17|E|DBA|N|15||0||PB|||40|Masters|No|YesValid|48|one
74000|USA|M|15|E|DA|N|2||4||PB|||4|Bachelors (4 years)|Yes|YesExpired|42|zero
97000|USA|M|15|E|DBA|N|9||1||PB|||90|Bachelors (4 years)|Yes|N|45|zero
75000|Australia|M|4|E|DS|N|3||1||PB|||10|Masters|Yes|YesExpired|50|zero
36000|Russia|M|5|E|A|Y|5||1||SG|||2|Masters||YesExpired|45|zero
105000|USA|M|5|EC|D|N|5||6||PB|||2|Bachelors (4 years)|Yes|YesValid|50|two
93000|Australia|M|20|E|DBA|N|20||0||PB|||50|Bachelors (4 years)|No|N|40|one
100000|UK|M|20|I|DBA|N|5||0||PB|||40|Bachelors (4 years)|No|N|35|two
135000|USA|M|15|E|A|Y|10||0||PB|||25|None (no degree completed)||YesValid|55|two
131000|USA|M|18|E|DBA|N|12||3||PB|||90|Masters|No|YesExpired|50|one
120000|USA|M|16|E|DBA|N|16||3||PB|||15|Masters|Yes|YesExpired|40|zero
62000|USA|M|5|E|DBA|N|1||2||PB|||10|Masters|Yes|YesValid|40|zero
100000|Australia|M|8|EC|D|Y|1||3||PB|||500|Bachelors (4 years)|Yes|YesValid|40|two
88000|USA|M|3|E|DBA|N|3||0||PB|||5|Bachelors (4 years)|Yes|N|45|five
91300|New-Zealand|M|18|E||Y|10||0||PB|||32|None (no degree completed)||YesValid|40|one
125000|USA|M|20|E|A|N|4||0||PB|||5|None (no degree completed)||N|45|five
23000|Hungary|M|10|E|DBA|N|1||3||SG|||100|Bachelors (4 years)|No|YesValid|44|zero
45000|Netherlands|M|7|E|E|N|8||1||PB|||30|Bachelors (4 years)||YesValid|40|zero
85000|Australia|M|15|E|DBA|N|11||1||PB|||100|None (no degree completed)||YesExpired|50|five
142000|USA|M|20|E|DBA|Y|18||3||PB|||100|Masters|Yes|YesValid|50|three
133500|USA|M|20|E|DBA|N|20||0||PB|||20|Bachelors (4 years)|No|YesExpired|40|one
92000|USA|M|6|E|M|Y|2||6||PB|||20|Bachelors (4 years)|Yes|N|55|four
115000|USA|M|12|E|DA|Y|7||4||PB|||5|Bachelors (4 years)|Yes|N|40|two
75000|Canada|M|18|E|DBA|N|10||0||PB|||50|Bachelors (4 years)|Yes|YesExpired|40|zero
77000|New-Zealand|M|12|E|DT|N|7||0||PB|||80|Bachelors (4 years)|Yes|N|40|zero
49900|USA|M|10|E|DBA|N|4||1||SG|||200|Bachelors (4 years)|No|N|50|zero
101000|USA|M|17|E|DBA|Y|6||1||PB|||20|Associates (2 years)|Yes|N|40|two
70000|Australia|M|12|E|DBA|N|12||0||PB|||10|Masters|No|N|40|zero
124600|USA|M|4|E|DBA|N|4||2||PB|||160|Masters|Yes|YesValid|50|zero
125000|USA|M|10|E|DBA|N|25||0||PB|||20|Bachelors (4 years)|Yes|YesValid|40|zero
95000|USA|M|20|E|DT|N|20||6||PB|||10|Bachelors (4 years)|Yes|YesValid|45|five
13500|Argentina|M|2|EC|DBA|N|2||1||PB|||8|Bachelors (4 years)|No|N|40|zero
95000|USA|M|15|E|DBA|N|1||0||PB|||30|Bachelors (4 years)|No|YesValid|40|zero
50000|USA|M|1|E|DBA|N|0||1||PB|||20|Associates (2 years)|Yes|N|40|zero
102000|USA|M|20|E|DBA|N|13||0||PB|||12|Bachelors (4 years)|Yes|YesValid|42|one
99000|USA|M|5|E|DT|N|2||4||PB|||50|Masters|No|YesValid|48|zero
105000|USA|M|9|E|DBA|N|9||2||PB|||160|Associates (2 years)|Yes|YesExpired|50|three
50000|Canada|M|10|E|DBA|N|10||0||PB|||16|Bachelors (4 years)|No|YesExpired|40|zero
72000|New-Zealand|M|7|E|DBA|N|5||6||PB|||500|Masters|Yes|YesExpired|40|zero
50000|Spain|M|10|E|DT|N|2||0||PB|||10|Bachelors (4 years)|Yes|YesValid|40|zero
95000|USA|M|15|E|DBA|Y|10||6||PB|||500|Masters|Yes|YesValid|50|four
92000|USA|M|8|E|DBA|N|18||4||SG|||150|Bachelors (4 years)|Yes|N|40|zero
105000|USA|M|12|E|A|Y|7||0||PB|||75|Masters|Yes|N|45|zero
72000|USA|M|3|E|DBA|N|2||0||PB|||10|Associates (2 years)||N|45|zero
73000|USA|M|6|E|D|N|6||0||SG|||5|Associates (2 years)|Yes|N|40|zero
130000|USA|M|16|E|A|N|3||0||PB|||4|Masters|No|N|40|zero
135000|USA|M|15|E|DBA|N|3||2||LG|||40|Bachelors (4 years)|Yes|YesExpired|45|two
130000|USA|M|18|E|A|N|5||0||PB|||12|Bachelors (4 years)|Yes|N|50|two
125000|USA|M|12|E|DBA|N|3||6||SG|||100|Masters|Yes|YesValid|40|zero
115000|USA|M|4|E|DBA|N|18||2||PB|||20|Bachelors (4 years)|No|YesValid|40|four
80000|Australia|M|10|E|DBA|N|10||3||PB|||20|None (no degree completed)|No|N|45|five
70800|UK|M|15|E|D|Y|3||0||PB|||6|Bachelors (4 years)|Yes|YesValid|38|zero
170000|USA|M|8|I|D|N|5||1||PB|||2|Bachelors (4 years)|Yes|YesExpired|45|four
44000|Poland|M|6|E|AN|Y|4||0||PB|||20|Masters|Yes|YesValid|40|two
135000|USA|M|20|EC|A|N|15||5||PB|||20|Bachelors (4 years)|Yes|YesExpired|40|five
75000|USA|M|3|E|D|N|1||0||PB|||4|Associates (2 years)|No|N|42|five
75720|USA|M|15|E|DBA|N|15||0||SG|||40|Bachelors (4 years)|Yes|YesExpired|45|zero
105000|USA|M|14|E|DBA|N|4||0||SG|||20|Bachelors (4 years)|Yes|N|40|zero
65000|Australia|M|15|E|DBA|N|5||1||LG|||5|Bachelors (4 years)|Yes|N|38|zero
74000|USA|M|2|E|DBA|N|2||6||PB|||100|Bachelors (4 years)|Yes|N|45|zero
110000|USA|M|13|E|DT|N|1||0||PB|||3|Bachelors (4 years)|Yes|N|40|one
89000|USA|M|18|E|DBA|N|18||2||PB|||30|Bachelors (4 years)|Yes|YesExpired|50|zero
77500|USA|M|4|E|DBA|N|2||6||PB|||50|Bachelors (4 years)|Yes|YesValid|40|zero
13000|Romania|M|5|E|DBA|N|3||0||PB|||4|Masters|Yes|YesValid|40|zero
78760|Australia|M|7|E|DBA|Y|7||0||LG|||15|Bachelors (4 years)|Yes|N|44|zero
100000|Australia|M|9|E|DBA|Y|3||4||PB|||20|Masters|Yes|YesValid|50|zero
86000|Australia|M|10|EC|A|N|1||6||PB|||5000|Associates (2 years)|No|YesValid|40|zero
55000|Greece|M|12|E|DBA|Y|4||6||PB|||3000|Masters|Yes|N|45|zero
60000|USA|M|1|E|DBA|N|1||1||PB|||30|None (no degree completed)||YesExpired|45|zero
84000|Australia|M|5|E|DBA|N|15||2||S|||30|Bachelors (4 years)|Yes|YesExpired|37|zero
54000|Sweden|M|10|EC|DBA|N|2||4||PB|||50|Associates (2 years)||YesExpired|40|two
100000|Australia|M|10|E|DBA|Y|6||1||FG|||10|Masters|Yes|YesValid|40|zero
158000|USA|M|12|E|DT|Y|8||0||PB|||8|Bachelors (4 years)|No|N|42|zero
58000|Canada|M|5|E|D|N|8||0||PB|||25|Bachelors (4 years)|Yes|N|40|zero
200000|USA|M|20|E|A|Y|20||0||PB|||15|Bachelors (4 years)|No|N|50|two
50000|Canada|M|5|E|DBA|N|9||0||PB|||70|None (no degree completed)||YesValid|41|zero
163000|USA|M|11|E|DBA|N|5||1||PB|||15|Bachelors (4 years)|Yes|YesExpired|40|four
140000|USA|M|15|E|DBA|N|4||4||PB|||100|Bachelors (4 years)|Yes|N|40|zero
65000|USA|M|4|E|E|N|6||0||PB|||5|Bachelors (4 years)|Yes|N|40|zero
94000|USA|M|15|E|DT|N|15||1||PB|||17|Masters|Yes|N|50|five
55000|UK|M|8|E|DBA|N|3||0||PB|||20|None (no degree completed)||YesExpired|50|zero
84000|USA|M|10|EC|DBA|Y|9||1||PB|||6|Associates (2 years)|Yes|N|50|one
120000|USA|M|10|E|DT|N|3||0||PB|||5|Masters|Yes|N|40|two
123000|USA|M|6|E|DBA|N|21||0||LG|||30|Associates (2 years)|No|YesExpired|45|one
80000|Australia|M|12|E|D|N|10||0||LG|||60|Bachelors (4 years)|Yes|YesValid|40|zero
100000|USA|M|12|E|E|N|7||0||PB|||100|Bachelors (4 years)|Yes|YesExpired|45|one
70000|USA|M|11|E|DA|Y|4||1||PB|||2|Associates (2 years)|No|N|40|zero
1450000|USA|M|12|E|AN|N|12||3||PB|||120|Bachelors (4 years)|Yes|YesValid|42|zero
68000|USA|M|3|I|DT|N|3||0||PB|||2|Bachelors (4 years)|Yes|N|40|five
71807|Canada|M|8|E|DBA|N|8||2||SG|||40|None (no degree completed)||N|38|zero
140000|USA|M|18|E|A|N|1||6||PB|||1000|Bachelors (4 years)|Yes|YesValid|45|three
105000|USA|M|5|E|DBA|N|5||0||SG|||35|Masters|No|N|40|one
120000|USA|M|9|E|DBA|N|5||1||PB|||40|Bachelors (4 years)|Yes|N|40|five
80080|Australia|M|20|E|D|Y|1||1||PB|||6|Bachelors (4 years)|Yes|N|38|zero
120000|USA|M|20|E|DBA|N|14||4||LG|||25|None (no degree completed)||YesExpired|40|one
129000|USA|M|17|E|DT|Y|5||2||PB|||5|Masters|No|YesExpired|45|five
72000|Canada|M|6|E|DBA|N|6||6||PB|||600|Bachelors (4 years)|Yes|YesValid|45|one
116000|USA|M|15|E|A|N|5||0||PB|||15|Bachelors (4 years)|Yes|YesValid|50|three
49000|Portugal|M|6|E|DBA|Y|10||0||PB|||3|Bachelors (4 years)|Yes|N|40|zero
72450|USA|M|4|E|DBA|N|4||1||FG|||20|None (no degree completed)||YesValid|47|five
67902|Sweden|M|15|EC|DBA|N|1||1||PB|||1000|None (no degree completed)|Yes|YesValid|40|five
121950|USA|M|20|E|DBA|N|5||0||PB|||5|Bachelors (4 years)|Yes|YesExpired|50|five
160000|USA|M|21|I|D|Y|8||0||PB|||12|Bachelors (4 years)|No|YesExpired|50|four
106000|USA|M|16|E|DBA|N|12||1||PB|||15|None (no degree completed)||N|50|three
90000|USA|M|12|E|DBA|N|7||2||PB|||79|Associates (2 years)|No|YesExpired|41|zero
118000|USA|M|10|E|DBA|N|3||0||PB|||8|None (no degree completed)||N|50|zero
60000|UK||20|E||Y|1||5||PB|||1000|Bachelors (4 years)|No|N|42|four
95000|Australia|M|9|E|E|N|4||2||PB|||12|Bachelors (4 years)|No|YesExpired|45|zero
20000|ElSalvador|P|1|E|AN|N|1||1||PB|||2|Bachelors (4 years)|No|N|40|two
70000|New-Zealand|O|1|E|E|N|1||0||PB|||25|None (no degree completed)||N|40|zero
120000|Norway|M|12|E|D|N|7||0||PB|||10|Masters|Yes|YesExpired|45|one
90000|USA|M|4|E|DBA|N|3||6||PB|||3|Bachelors (4 years)|Yes|N|40|zero
101400|USA|M|5|E|DT|Y|3||3||PB|||5|Bachelors (4 years)|No|YesValid|40|zero
120000|Denmark|M|11|E|DBA|N|11||2||PB|||500|None (no degree completed)||YesValid|37|one
130000|USA|M|10|E|DBA|N|10||4||PB|||100|Bachelors (4 years)|Yes|YesExpired|40|zero
55000|USA|M|2|E|AN|N|2||2||PB|||4|Bachelors (4 years)|Yes|N|40|zero
120000|UK|M|16|I|DBA|N|20||4||PB|||380|Masters|Yes|YesValid|40|one
112000|USA|M|8|E|DBA|N|6||4||PB|||500|Associates (2 years)|Yes|YesExpired|30|two
75000|USA|O|2|E|E|N|3||6||PB|||10|Associates (2 years)|Yes|YesValid|40|one
112000|USA|M|14|E|DBA|N|1||3||PB|||1000|Masters|Yes|YesValid|45|two
132000|USA|M|9|E|A|Y|1||0||PB|||500|Bachelors (4 years)|Yes|YesExpired|45|zero
196000|USA|M|15|I|DT|N|20||4||PB|||40|Bachelors (4 years)|Yes|YesExpired|60|one
82000|USA|M|16|E|DBA|N|17||0||SG|||5|Associates (2 years)|Yes|N|50|four
133000|USA|M|20|E|A|Y|2||5||PB|||110|Bachelors (4 years)|No|YesValid|45|four
120000|USA|M|10|E|DA|N|10||6||PB|||50|Bachelors (4 years)|Yes|N|40|one
100000|USA|M|6|E|DBA|N|6||2||PB|||40|Bachelors (4 years)|No|N|41|zero
100000|Italy|M|16|I|DBA|Y|16||2||PB|||50|Bachelors (4 years)|No|YesExpired|50|five
145000|USA|M|20|E|DBA|Y|5||2||PB|||200|Bachelors (4 years)|Yes|N|40|two
175000|USA|M|20|E|DS|Y|5||0||PB|||30|Masters|No|N|55|five
147000|USA|M|17|E|DBA|N|2||0||PB|||4|None (no degree completed)||YesExpired|37|zero
55000|USA|M|6|E|DBA|N|5||0||PB|||40|Masters|Yes|YesExpired|45|zero
85000|Australia|M|10|E|D|N|4||0||PB|||4|Masters|Yes|YesValid|45|two
130000|USA|M|19|E|DBA|N|5||1||PB|||20|Bachelors (4 years)|Yes|N|46|zero
108000|USA|M|20|E|A|N|10||2||SG|||50|Masters|Yes|N|45|two
57800|Canada|M|12|E|DT|N|4||0||PB|||10|Bachelors (4 years)|Yes|N|40|zero
170000|USA|M|14|E|DBA|Y|10||1||PB|||5|Bachelors (4 years)|Yes|N|50|zero
125000|USA|M|13|E|A|N|10||0||PB|||15|Bachelors (4 years)|No|N|55|five
100000|New-Zealand|M|11|E|A|Y|4||0||PB|||612|Bachelors (4 years)|No|YesExpired|38|zero
76000|USA|M|12|EC|E|N|4||1||PB|||10|Bachelors (4 years)|No|N|50|five
106000|Australia|M|17|EC|DBA|N|3||3||PB|||200|Bachelors (4 years)|Yes|YesExpired|40|zero
107540|USA|M|7|E|A|N|4||0||PB|||20|Bachelors (4 years)|Yes|YesExpired|45|zero
75000|USA|M|20|E|DT|N|11||2||PB|||300|None (no degree completed)||YesExpired|40|four
64000|Canada|M|30|E|DBA|N|30||1||SG|||13|Masters|No|YesExpired|44|zero
68000|USA|M|10|E|DT|N|1||0||PB|||4|Associates (2 years)|Yes|N|40|zero
55000|Australia|M|3|E|DA|N|3||4||PB|||2|Bachelors (4 years)|No|N|40|zero
110000|Ireland|P|10|EC|DT|N|0||6||PB|||70|Masters|Yes|YesValid|40|zero
69508|Canada|M|15|E|DT|N|15||3||PB|||5|Associates (2 years)|Yes|YesValid|35|zero
118500|USA|M|8|E|DBA|N|5||1||PB|||30|Bachelors (4 years)|Yes|N|40|one
45000|USA|M|4|E|DT|N|4||0||PB|||2|Masters|No|YesValid|40|zero
124000|USA|M|16|E|DBA|N|3||0||PB|||80|Bachelors (4 years)|Yes|YesValid|40|four
52000|USA|M|1|E|DBA|N|1||2||PB|||200|Bachelors (4 years)||N|40|zero
70000|Canada|M|20|E|DBA|N|1||4||PB|||30|None (no degree completed)||YesExpired|35|one
54000|Australia|M|2|E|DBA|N|2||0||PB|||5|None (no degree completed)||YesValid|45|zero
77056|Australia|M|15|E|D|N|3||5||SG|||9|Masters||N|37|zero
104500|USA|SAP|2|E|A|N|5||0||PB|||15|Bachelors (4 years)|Yes|N|40|zero
195000|USA|M|20|E|A|N|3||0||PB|||25|Masters|Yes|YesValid|40|one
115000|USA|M|18|E|DT|Y|10||0||PB|||0|Bachelors (4 years)|No|N|40|zero
88000|USA|M|7|E|DBA|Y|5||1||PB|||30|Masters|Yes|YesValid|50|zero
65000|Sweden|M|16|I|D|N|3||0||PB|||8|None (no degree completed)||YesExpired|40|three
180000|Canada|M|17|I|A|Y|17||1||PB|||10|None (no degree completed)||YesExpired|30|one
120000|USA|M|8|E|DT|N|5||6||PB|||50|Bachelors (4 years)|Yes|YesExpired|40|one
127000|USA|M|18|EC|DBA|N|18||0||FG|||18|None (no degree completed)||YesValid|55|two
106000|USA|M|9|E|DA|Y|13||6||FG|||4|Bachelors (4 years)|Yes|YesValid|48|zero
74104|Australia|M|14|E|AN|Y|19||1||PB|||400|Bachelors (4 years)|Yes|YesExpired|60|one
110000|USA|M|6|E|A|N|2||1||PB|||6|Bachelors (4 years)|Yes|YesValid|40|five
113500|USA|M|16|E|DBA|N|2||0||PB|||114|None (no degree completed)||YesValid|40|zero
120000|USA|M|18|E|DBA|N|10||1||PB|||100|Bachelors (4 years)|Yes|YesExpired|50|zero
60000|Australia|M|4|E|E|N|4||2||SG|||6|Bachelors (4 years)|No|N|38|zero
120000|Australia|M|9|E|DBA|N|3||1||PB|||50|None (no degree completed)|Yes|YesExpired|40|zero
134000|USA|M|13|E|M|Y|13||0||PB|||10|Bachelors (4 years)|Yes|N|40|one
85000|USA|M|3|E|M|Y|4||2||PB|||1|Bachelors (4 years)|No|N|50|zero
86000|USA|M|20|E|DBA|N|10||0||PB|||20|Bachelors (4 years)|No|N|50|zero
85000|USA|M|6|E|DBA|N|5||0||PB|||1|Bachelors (4 years)|No|YesExpired|50|zero
145000|USA|M|20|E|DBA|N|18||2||PB|||75|Masters|Yes|N|40|zero
140000|USA|M|12|EC|A|Y|1||0||FG|||24|None (no degree completed)||YesValid|50|zero
136000|USA|M|7|E|D|Y|7||5||PB|||3|Bachelors (4 years)|Yes|N|42|one
85000|USA|M|11|E|DT|N|3||0||PB|||3|Associates (2 years)|Yes|YesValid|35|zero
90000|USA|M|7|E|D|N|7||1||PB|||6|Bachelors (4 years)|Yes|YesValid|44|zero
25000|India|M|7|E|DBA|Y|1||0||PB|||59|Masters|Yes|YesValid|40|five
84000|USA|M|14|E|DBA|Y|10||4||SG|||80|Bachelors (4 years)|Yes|N|38|zero
120000|USA|M|17|E|DT|N|3||3||PB|||6|Bachelors (4 years)|No|YesExpired|45|two
100000|USA|M|14|E|DBA|Y|14||0||SG|||15|Bachelors (4 years)|Yes|YesExpired|40|three
103000|USA|M|14|E|A|N|8||0||PB|||75|Associates (2 years)|Yes|YesValid|45|zero
130000|USA|O|1|EC|AN|Y|3||0||FG|||3|Masters|Yes|YesValid|50|five
40000|Sweden|M|5|E|E|N|3||2||PB|||10|Associates (2 years)|No|YesExpired|40|zero
100000|Australia|M|6|EC|DBA|Y|1||2||PB|||150|Bachelors (4 years)|Yes|YesValid|35|zero
60000|Bolivia|M|16|I|DBA|N|2||0||PB|||7|None (no degree completed)||N|32|five
110000|USA|M|12|E|DBA|Y|6||3||PB|||20|Bachelors (4 years)|Yes|N|40|one
95000|USA|M|6|E|DT|N|5||1||PB|||12|None (no degree completed)||N|40|zero
169000|USA|M|15|E|DBA|Y|2||0||PB|||250|Bachelors (4 years)|No|YesExpired|45|zero
135000|USA|M|10|E|DBA|N|3||0||PB|||4|Masters|No|YesExpired|40|three
12000|India|M|5|E|DBA|N|1||2||PB|||1400|Bachelors (4 years)|Yes|YesValid|45|five
168000|USA|M|17|E|M|Y|1||5||PB|||100|None (no degree completed)||YesValid|55|zero
31300|Argentina|M|3|E|DBA|N|3||0||PB|||25|Bachelors (4 years)|Yes|N|44|zero
83000|USA|M|16|E|DT|N|2||1||PB|||120|Associates (2 years)|Yes|YesValid|40|one
103000|USA|O|13|E|DBA|N|4||6||PB|||300|Bachelors (4 years)|Yes|N|55|five
102000|USA|M|10|E|DT|Y|2||0||PB|||2|Bachelors (4 years)|Yes|YesExpired|50|zero
90000|USA|M|3|E||Y|10||2||PB|||40|Bachelors (4 years)|No|YesExpired|50|one
132000|USA|M|8|EC|DBA|N|4||0||PB|||60|Bachelors (4 years)|Yes|YesValid|60|one
36000|Vietnam|M|5|E|A|Y|5||1||PB|||6|Associates (2 years)|Yes|YesExpired|40|zero
130000|USA|M|25|E|A|Y|9||0||PB|||4|None (no degree completed)||YesExpired|80|five
22000|India|M|7|E|DBA|N|7||6||PB|||200|Bachelors (4 years)|Yes|YesValid|40|zero
200000|Australia|M|7|I|DBA|N|0||6||FG|||100|None (no degree completed)||N|40|zero
71000|USA|M|5|E|E|N|2||2||PB|||10|Bachelors (4 years)|No|YesExpired|45|five
65000|USA|M|8|E|DBA|N|2||5||PB|||30|Associates (2 years)|Yes|YesExpired|40|one
61000|New-Zealand|M|4|E|D|N|3||0||PB|||6|Masters|Yes|YesValid|40|zero
53000|USA|M|6|E|DBA|Y|2||5||PB|||113|None (no degree completed)||N|40|zero
120000|USA|M|15|E|DBA|N|7||1||PB|||6|Bachelors (4 years)|Yes|YesValid|45|zero
80000|USA|M|5|E|DBA|N|2||0||PB|||32|Bachelors (4 years)|No|N|50|zero
4423|India|M|2|EC|DBA|Y|2||6||PB|||98|Bachelors (4 years)|Yes|N|54|zero
11300|India|M|4|E|DBA|Y|1||6||PB|||10000|Masters|Yes|N|45|zero
30500|India|M|10|E|DBA|Y|10||6||PB|||800|Masters|Yes|YesValid|50|zero
120000|Australia|M|14|E|DBA|Y|5||4||PB|||15|Bachelors (4 years)|Yes|YesExpired|50|zero
48500|USA|M|1|E|DBA|N|1||2||PB|||9|Associates (2 years)|Yes|N|40|zero
4420|India|M|1|E|DBA|N|1||2||PB|||700|Bachelors (4 years)|Yes|N|30|zero
54500|South-Africa|M|13|E|D|N|4||4||PB|||75|Bachelors (4 years)|No|N|45|zero
253000|India|M|7|E|DBA|N|7||3||PB|||700|Bachelors (4 years)|Yes|N|40|one
5500|India|M|2|E|DBA|N|2||6||PB|||250|Bachelors (4 years)|Yes|N|45|zero
14000|India|M|1|EC|DBA|Y|1||1||PB|||20|Masters|No|N|60|five
176000|USA|M|20|E|DBA|N|17||0||PB|||20|Bachelors (4 years)|No|N|40|one
